dokument,phase,run_id,run_ts,invoice_idx,quality,commodity,prompt_language,prompt_strategy,model,model_label,prompt_tokens,completion_tokens,total_tokens,latency_ms,tp,fp,fn,precision,recall,f1,null_rate,gt_present,cost_usd,cost_czk,api_error
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7010,129,7139,1143.9988613128662,4,7,0,0.3636363636363636,1.0,0.5333333333333333,0.0,11,0.0007526,0.0176861,
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7010,107,7117,1974.4319915771484,5,6,0,0.4545454545454545,1.0,0.625,0.0,11,0.0011157,0.02621895,
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7010,107,7117,1209.2831134796145,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.0909090909090909,11,0.0029752,0.0699172,
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,7010,109,7119,1367.0942783355713,6,5,0,0.5454545454545454,1.0,0.7058823529411764,0.0,11,0.018615,0.4374524999999999,
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7010,106,7116,1090.7695293426514,5,5,1,0.5,0.8333333333333334,0.625,0.0909090909090909,11,0.018585,0.4367475,
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,7010,110,7120,1225.6741523742676,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0149,0.35015,
d40c9f2dcd,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,11,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7010,110,7120,1260.5483531951904,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0149,0.35015,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,5275,104,5379,1063.9848709106443,3,4,4,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3636363636363636,11,0.0005691,0.01337385,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,5275,98,5373,2122.728109359741,5,6,0,0.4545454545454545,1.0,0.625,0.0,11,0.00085005,0.019976175,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,5275,84,5359,1114.9005889892578,0,1,10,0.0,0.0,0.0,0.9090909090909092,11,0.0022444,0.0527434,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,5275,75,5350,874.5448589324951,2,1,8,0.6666666666666666,0.2,0.3076923076923076,0.7272727272727273,11,0.0139375,0.32753125,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,5275,68,5343,731.6563129425049,0,0,11,0.0,0.0,0.0,1.0,11,0.0138675,0.32588625,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,5275,86,5361,1038.426399230957,3,3,5,0.5,0.375,0.4285714285714285,0.4545454545454545,11,0.011238,0.2640929999999999,
9acf684ac3,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,12,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,5275,86,5361,2252.887725830078,3,3,5,0.5,0.375,0.4285714285714285,0.4545454545454545,11,0.011238,0.2640929999999999,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7848,127,7975,3096.5633392333984,6,5,0,0.5454545454545454,1.0,0.7058823529411764,0.0,11,0.0008356,0.0196366,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7848,109,7957,1778.6431312561035,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0012426,0.0292011,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7848,103,7951,1460.1719379425049,7,2,2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.1818181818181818,11,0.003304,0.077644,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,7848,105,7953,1083.639144897461,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.0909090909090909,11,0.02067,0.485745,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7848,98,7946,1016.9484615325928,6,2,3,0.75,0.6666666666666666,0.7058823529411765,0.2727272727272727,11,0.0206,0.4841,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,7848,104,7952,1491.1510944366455,7,3,1,0.7,0.875,0.7777777777777777,0.0909090909090909,11,0.016528,0.388408,
21a96c7c63,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,13,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7848,105,7953,1133.4474086761477,8,2,1,0.8,0.8888888888888888,0.8421052631578948,0.0909090909090909,11,0.016536,0.3885959999999999,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6901,129,7030,1431.091547012329,4,7,0,0.3636363636363636,1.0,0.5333333333333333,0.0,11,0.0007417,0.01742995,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6901,106,7007,2058.30979347229,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0010987499999999,0.0258206249999999,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6901,111,7012,1489.9542331695557,6,5,0,0.5454545454545454,1.0,0.7058823529411764,0.0,11,0.002938,0.069043,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,6901,110,7011,1104.071855545044,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.0,11,0.0183525,0.43128375,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6901,108,7009,1028.0768871307373,7,3,1,0.7,0.875,0.7777777777777777,0.0909090909090909,11,0.0183325,0.43081375,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,6901,110,7011,1337.4383449554443,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.014682,0.345027,
1690725c9f,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,14,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6901,110,7011,1890.9595012664795,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.014682,0.345027,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8643,127,8770,1166.8002605438232,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0009151,0.02150485,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8643,106,8749,2040.9536361694336,9,2,0,0.8181818181818182,1.0,0.9,0.0,11,0.00136005,0.031961175,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8643,99,8742,2086.376905441284,5,4,2,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.1818181818181818,11,0.0036156,0.0849666,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,8643,101,8744,1094.8405265808103,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.0909090909090909,11,0.0226175,0.53151125,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8643,106,8749,1034.3608856201172,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0226675,0.53268625,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,8643,103,8746,1274.4295597076416,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.0909090909090909,11,0.01811,0.425585,
d3ad3c4b13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,15,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8643,103,8746,1216.0050868988037,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.0909090909090909,11,0.01811,0.425585,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,8206,133,8339,1573.695182800293,4,7,0,0.3636363636363636,1.0,0.5333333333333333,0.0,11,0.0008738,0.0205343,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,8206,105,8311,2175.9393215179443,4,7,0,0.3636363636363636,1.0,0.5333333333333333,0.0,11,0.0012939,0.03040665,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,8206,93,8299,1426.8159866333008,3,4,4,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3636363636363636,11,0.0034312,0.0806332,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,8206,93,8299,1388.680934906006,3,4,4,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3636363636363636,11,0.021445,0.5039575,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,8206,93,8299,1149.3253707885742,3,4,4,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.3636363636363636,11,0.021445,0.5039575,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,8206,95,8301,1147.7694511413574,4,4,3,0.5,0.5714285714285714,0.5333333333333333,0.2727272727272727,11,0.017172,0.403542,
5985bd6358,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,16,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,8206,95,8301,5101.9251346588135,4,4,3,0.5,0.5714285714285714,0.5333333333333333,0.2727272727272727,11,0.017172,0.403542,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7252,125,7377,1323.340654373169,6,4,1,0.6,0.8571428571428571,0.7058823529411764,0.0909090909090909,11,0.0007752,0.0182172,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7252,108,7360,1852.488994598389,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.0011526,0.0270861,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7252,107,7359,1969.1669940948489,5,5,1,0.5,0.8333333333333334,0.625,0.0909090909090909,11,0.003072,0.072192,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,7252,110,7362,1426.0053634643557,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.01923,0.451905,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7252,110,7362,1370.9421157836914,5,6,0,0.4545454545454545,1.0,0.625,0.0,11,0.01923,0.451905,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,7252,110,7362,1700.6161212921145,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.015384,0.361524,
fed024c5c7,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,17,Q2,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7252,110,7362,1497.217893600464,7,4,0,0.6363636363636364,1.0,0.7777777777777778,0.0,11,0.015384,0.361524,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,5618,119,5737,1058.5737228393557,1,8,2,0.1111111111111111,0.3333333333333333,0.1666666666666666,0.1818181818181818,11,0.0006094,0.0143209,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,5618,68,5686,3349.9796390533447,0,0,11,0.0,0.0,0.0,1.0,11,0.0008834999999999,0.0207622499999999,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,5618,84,5702,1233.8218688964844,0,1,10,0.0,0.0,0.0,0.9090909090909092,11,0.0023816,0.0559676,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,5618,68,5686,944.5395469665528,0,0,11,0.0,0.0,0.0,1.0,11,0.014725,0.3460375,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,5618,68,5686,785.3059768676758,0,0,11,0.0,0.0,0.0,1.0,11,0.014725,0.3460375,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,5618,90,5708,1198.976993560791,1,6,4,0.1428571428571428,0.2,0.1666666666666666,0.3636363636363636,11,0.011956,0.280966,
a8feed1d13,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,18,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,5618,90,5708,2384.2360973358154,1,6,4,0.1428571428571428,0.2,0.1666666666666666,0.3636363636363636,11,0.011956,0.280966,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7048,129,7177,1237.7846240997314,1,10,0,0.0909090909090909,1.0,0.1666666666666666,0.0,11,0.0007564,0.0177754,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,7048,108,7156,1934.4851970672607,1,10,0,0.0909090909090909,1.0,0.1666666666666666,0.0,11,0.001122,0.0263669999999999,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,7048,106,7154,1368.4775829315186,0,6,5,0.0,0.0,0.0,0.4545454545454545,11,0.0029888,0.0702368,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,7048,104,7152,1512.9928588867188,1,8,2,0.1111111111111111,0.3333333333333333,0.1666666666666666,0.1818181818181818,11,0.01866,0.43851,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,7048,68,7116,1068.647861480713,0,0,11,0.0,0.0,0.0,1.0,11,0.0183,0.43005,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,7048,92,7140,1160.3713035583496,2,5,4,0.2857142857142857,0.3333333333333333,0.3076923076923076,0.3636363636363636,11,0.014832,0.348552,
7201ac7f81,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,19,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,7048,92,7140,943.1695938110352,2,5,4,0.2857142857142857,0.3333333333333333,0.3076923076923076,0.3636363636363636,11,0.014832,0.348552,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,4482,78,4560,2674.655199050904,0,0,11,0.0,0.0,0.0,1.0,11,0.0004794,0.0112659,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,4482,68,4550,1589.8520946502686,0,0,11,0.0,0.0,0.0,1.0,11,0.0007130999999999,0.0167578499999999,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,4482,68,4550,2000.8761882781985,0,0,11,0.0,0.0,0.0,1.0,11,0.0019016,0.0446876,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,4482,68,4550,805.095911026001,0,0,11,0.0,0.0,0.0,1.0,11,0.011885,0.2792975,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,4482,68,4550,1131.7014694213867,0,0,11,0.0,0.0,0.0,1.0,11,0.011885,0.2792975,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,4482,68,4550,967.3426151275636,0,0,11,0.0,0.0,0.0,1.0,11,0.009508,0.223438,
e4fecb2822,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,20,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,4482,68,4550,1641.697645187378,0,0,11,0.0,0.0,0.0,1.0,11,0.009508,0.223438,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6249,133,6382,2110.151529312134,4,7,0,0.3636363636363636,1.0,0.5333333333333333,0.0,11,0.0006781,0.01593535,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6249,109,6358,2178.095579147339,4,7,0,0.3636363636363636,1.0,0.5333333333333333,0.0,11,0.00100275,0.023564625,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6249,83,6332,1179.569959640503,1,2,8,0.3333333333333333,0.1111111111111111,0.1666666666666666,0.7272727272727273,11,0.0026324,0.0618614,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,6249,97,6346,1027.6081562042236,2,6,3,0.25,0.4,0.3076923076923077,0.2727272727272727,11,0.0165925,0.38992375,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6249,68,6317,996.7472553253174,0,0,11,0.0,0.0,0.0,1.0,11,0.0163025,0.38310875,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,6249,99,6348,1731.1627864837646,3,6,2,0.3333333333333333,0.6,0.4285714285714285,0.1818181818181818,11,0.01329,0.312315,
6987d809ab,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,21,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6249,99,6348,1441.0433769226074,3,6,2,0.3333333333333333,0.6,0.4285714285714285,0.1818181818181818,11,0.01329,0.312315,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,6482,127,6609,1210.829257965088,6,5,0,0.5454545454545454,1.0,0.7058823529411764,0.0,11,0.000699,0.0164265,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-mini,GPT-4o mini,6482,106,6588,2644.0820693969727,5,6,0,0.4545454545454545,1.0,0.625,0.0,11,0.0010359,0.0243436499999999,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-mini,GPT-4.1 mini,6482,106,6588,1510.3707313537598,4,1,6,0.8,0.4,0.5333333333333333,0.5454545454545454,11,0.0027624,0.0649164,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4o,GPT-4o,6482,106,6588,1713.1855487823486,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.0,11,0.017265,0.4057274999999999,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4o-2024-11-20,GPT-4o Nov-24,6482,68,6550,896.0599899291992,0,0,11,0.0,0.0,0.0,1.0,11,0.016885,0.3967975,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1,GPT-4.1,6482,108,6590,1506.889581680298,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.0,11,0.013828,0.324958,
e8af24bdd1,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,22,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-2025-04-14,GPT-4.1 Apr-25,6482,108,6590,1292.520523071289,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.0,11,0.013828,0.324958,
277734b698,2,3777b95d-a200-4316-9228-b4f2303aa736,2026-04-19T22:35:38.770898+00:00,23,Q3,elektrina_nn,cs_en,few_shot,gpt-4.1-nano,GPT-4.1 nano,7677,78,7755,1247.3280429840088,0,0,11,0.0,0.0,0.0,1.0,11,0.0007989,0.01877415,
